ticket_id,request_type,priority,status,created_date,resolved_date,sla_breach,assigned_group,assignee,requester,category,subcategory,impact,resolution_description,time_to_resolution
8cafb0a1-8765-4b4c-9ad4-c72491815d1d,Service Request,Critical,Resolved,2023-04-08 12:26:19,2023-04-09 12:26:19,False,Support,James Adkins,Andre Diaz,Service Request,Access,Medium,Modern past successful skin pattern business.,1.0
3bee1bc3-0cc3-40ab-ac1f-34de008dfb5d,Incident,Medium,In Progress,2021-03-16 01:47:21,,False,Support,Gary Rodriguez,Evan Horne,Change Request,Hardware,Low,Guy admit strong.,
8f563249-83bc-4c43-905d-3563e59b1dcd,Service Request,High,Open,2021-12-03 14:36:33,2021-12-12 14:36:33,True,Database,Benjamin Robinson,Cameron Hall,Incident,Other,Low,Executive lot tax resource simple trip.,9.0
63c39f62-0c0c-4313-a81d-3811adb6292a,Service Request,Low,In Progress,2021-12-14 02:01:42,2021-12-20 02:01:42,True,Support,Randy Watson,Scott Elliott,Incident,Access,Medium,Material including how avoid million.,6.0
626cc621-aeeb-4030-9268-2816adce303a,Service Request,Medium,Open,2020-11-16 18:59:21,,False,Database,James Davis,Jerome Hunt,Incident,Network,Low,Off community wall whether social.,
47b059b0-5080-48c2-aaaa-ed5124d648a0,Incident,Low,Open,2022-05-05 22:12:05,,False,Network,Donald Jackson,Anthony Crawford,Incident,Software,High,Light series realize.,
4c6f9603-0000-4147-922a-ab4a9e869f90,Service Request,Medium,Open,2022-12-10 09:27:32,,False,Network,Michael Frye,Randy Hawkins,Incident,Network,Low,Especially spend occur situation wife face.,
81e67808-a286-4fb0-bcf7-b67419611c71,Incident,Medium,Resolved,2020-11-28 05:16:46,,False,Security,Madison Lopez,Jessica Fischer,Change Request,Other,High,Various the personal but.,
a4c0d190-cda7-49fe-8cf4-100913817109,Incident,Low,In Progress,2023-07-04 15:14:58,,False,Database,Isaac Thomas,Yvonne Fuller,Service Request,Other,High,Trade no can amount check officer.,
a05b33e1-ba65-46a6-a3cb-d03e96d7e29a,Incident,Critical,Closed,2022-11-26 00:11:35,2022-12-01 00:11:35,False,Database,Timothy Diaz,Andrew Kelly,Incident,Hardware,High,None move next would Republican through.,5.0
53822866-084b-4467-ae61-4a82ee83069d,Service Request,Critical,Closed,2021-05-30 02:54:55,,False,Network,Paula Garrett,Jennifer Dawson,Change Request,Software,Medium,So show bit.,
0fe82927-fc03-4bb5-8cef-a8676c10d5bd,Incident,Low,Resolved,2021-12-01 15:11:36,2021-12-06 15:11:36,False,Application,Julia Obrien,Brandon Bowman,Change Request,Network,High,Knowledge unit attack.,5.0
3a14e848-1619-42a4-b46f-a005afcb36c7,Service Request,Critical,Closed,2021-04-30 05:34:33,2021-05-08 05:34:33,True,Database,Scott Torres,John David,Service Request,Network,Medium,Score likely world increase rise church.,8.0
9701d534-c6d3-4770-8c7d-74f7c11422bd,Service Request,Low,Open,2021-12-30 18:56:53,,False,Support,Cynthia Fitzgerald,Eric King,Service Request,Software,Low,Yet tell trip your father window.,
93aee116-155f-47cb-9f2c-2c90d4502ad5,Service Request,Critical,Open,2020-09-21 20:49:37,2020-09-26 20:49:37,False,Network,Barbara Rodriguez,Sarah Rivera,Change Request,Network,Low,Cause final you attorney score health have.,5.0
a539a5f3-0ada-4a6a-9a15-af72850b6517,Incident,Low,Open,2021-11-30 02:53:42,2021-12-05 02:53:42,False,Security,Bryan Jones,Gregory Thomas,Incident,Access,Medium,Like station use beat little sing.,5.0
442f9737-b06c-42f3-afc4-d2bee0f6a806,Service Request,Medium,Open,2023-03-29 10:24:43,,False,Database,Anne Hendrix,Kendra Norton,Service Request,Software,Low,Choose role million institution necessary write practice.,
2f3aa754-818f-4ea2-ad21-16b89a2f8f44,Service Request,Critical,Resolved,2020-04-15 06:26:17,2020-04-21 06:26:17,True,Security,Peter Lewis,Nathan Oneal,Change Request,Software,Low,Decide president we save wind event high minute.,6.0
0d9e4c74-439a-4aa3-9b45-81500fcd3261,Incident,Low,Closed,2022-03-09 09:52:41,2022-03-14 09:52:41,False,Application,Brittany Lee,Donna Webb,Incident,Access,Medium,So sometimes research peace easy.,5.0
eec0bf13-c972-45a5-bbfd-87a6fb21cfc3,Service Request,Medium,Open,2020-02-18 19:05:03,,False,Application,Jeffrey Rogers,Deborah Black,Change Request,Hardware,Medium,Standard wife article measure movement feel.,
a4c26100-3234-4453-8602-fff1ac2076b1,Service Request,High,Closed,2023-01-18 07:34:30,2023-01-24 07:34:30,True,Database,Carolyn Frederick,Jeffrey Lee,Change Request,Software,Low,Money trouble hit fund civil me late.,6.0
9c85e980-63f5-49ea-be98-9f08821e9dbb,Incident,Medium,In Progress,2022-05-20 03:57:12,2022-05-28 03:57:12,True,Network,Kelly Mayo,Steven Adams,Incident,Hardware,Low,Everybody wrong game main school high region especially.,8.0
7c90505d-90ba-454d-b1b7-db1cef31b8e7,Service Request,Medium,Closed,2020-09-25 08:30:54,,False,Security,Mr. Peter Knight,Amy Brady,Service Request,Software,Low,Conference whose run early week.,
968c36a7-e49c-4f9d-8da2-8f292697d6e5,Incident,Low,In Progress,2020-07-02 23:41:07,2020-07-04 23:41:07,False,Network,Christian King,Tara West,Service Request,Software,Low,Mean direction central group we happen again eat.,2.0
556f4951-00ab-485d-a699-405430972d7a,Incident,Low,In Progress,2021-02-15 19:34:31,,False,Security,Justin Woods,Nicole Taylor,Incident,Access,High,Phone subject near player information nearly.,
6c8dc8de-eb36-4858-8cfe-fa554a08bc41,Incident,Medium,Open,2021-10-31 05:43:11,2021-11-06 05:43:11,True,Database,Heather Anderson,Daryl Jones,Incident,Other,High,Action pass successful she.,6.0
965ad266-7778-43e2-9612-37af1b7f1c57,Incident,Medium,Resolved,2021-09-05 07:28:30,,False,Security,Diane Lang,Debbie Griffin,Service Request,Access,High,Again today board various detail performance different.,
fd130656-7c41-4d42-a887-d9c3b390c9de,Service Request,Critical,Closed,2023-03-26 07:21:35,,False,Application,Rachel Richard,Jacob Johnson,Service Request,Access,Medium,Case step development might.,
f96a65b1-de0c-4daa-a52e-1efd6dcb4f13,Service Request,Critical,In Progress,2020-01-11 07:31:59,2020-01-18 07:31:59,True,Database,John Hansen,Tracy Cunningham,Incident,Hardware,Medium,Almost there dream knowledge after under.,7.0
fea8cd81-7efc-4b9e-ab50-cac5d11d6fce,Incident,High,Open,2022-05-14 15:56:06,2022-05-23 15:56:06,True,Application,Sandra Sosa,Joseph Dalton,Incident,Other,High,Federal clearly center spring maintain.,9.0
7aa500ae-e9ee-4cd6-9083-acac8ef2a3b2,Incident,Low,Open,2020-05-31 22:41:17,2020-06-04 22:41:17,False,Database,Christopher Richardson,Anthony Horn,Service Request,Hardware,Low,Plant way ability continue say.,4.0
a259b1be-6c04-4f0d-b62e-860ac1c433ee,Incident,Low,In Progress,2021-06-10 08:52:15,2021-06-14 08:52:15,False,Network,Chelsea Brown,Catherine Martinez,Incident,Hardware,Low,Tough couple moment increase.,4.0
8e2656f1-2c98-474a-a8fe-c4aaa7deaf0f,Service Request,High,Resolved,2021-04-14 03:54:22,,False,Support,Leslie Day,Thomas Payne,Incident,Hardware,High,Hour chance community life.,
601996ab-6b43-4c9f-b296-084fe8764504,Service Request,High,Open,2023-01-04,2023-01-08,False,Support,Chris Ramos,Matthew Gonzalez,Change Request,Network,Medium,Woman color interest floor.,5.0
268128f3-8c00-478d-9b64-9b6e64748cfa,Incident,Medium,Open,2023-03-19 08:32:31,2023-03-28 08:32:31,True,Network,Kellie Allen,Ryan Colon,Incident,Access,High,Boy friend whom where.,9.0
4d1a88f3-d460-4f5d-bd39-069827d712da,Incident,Low,Closed,2022-10-16 02:44:19,2022-10-23 02:44:19,True,Security,David Rojas,Donald Weiss,Change Request,Access,Medium,Source ball describe hold artist increase arrive accept.,7.0
3576e66a-c4f3-47fc-a18d-80d2574ed532,Service Request,Critical,Closed,2021-04-10 12:26:52,2021-04-19 12:26:52,True,Application,Tyler Lopez,Brian Garcia,Change Request,Software,Medium,Ever fund present culture return often stuff.,9.0
19679f21-52c2-4bad-8205-cc56c69d696b,Service Request,Critical,In Progress,2020-02-04 14:52:45,2020-02-13 14:52:45,True,Support,Kevin Davis,Paul Alvarez,Incident,Hardware,Low,Life model within cultural bad fast.,9.0
60085c7b-1be1-4a72-9702-9baab38425fd,Service Request,Medium,Resolved,2021-08-30 14:08:29,,False,Database,Sandra Harrison,Gregory Sharp,Service Request,Hardware,Low,Best window message heart nor black dark author.,
aecbcfe5-de31-4099-8b84-46e5a685e091,Incident,Medium,In Progress,2022-06-02 01:33:44,,False,Security,Jaime Sanchez,Lauren Mueller,Change Request,Software,High,Little water under coach down plant.,
4f4856f3-038f-4d73-9e9d-e9538adfbec7,Incident,Critical,Closed,2022-08-24 20:28:30,,False,Application,Daniel Allison,Lance Marshall,Service Request,Other,Low,Military hold group from institution.,
f7aea4bc-3002-4ca5-ac1f-c69357c4e86b,Service Request,Medium,In Progress,2021-12-20 02:48:58,2021-12-25 02:48:58,False,Support,Clayton May,Andrew Aguilar,Incident,Hardware,High,Chair board behavior push think traditional yes.,5.0
3534b74f-4045-4189-b607-90ae2a6e9fac,Incident,High,Closed,2022-03-01 08:49:33,,False,Database,Michelle Price,Terri Dean,Change Request,Access,High,Bit who particularly before detail beautiful generation.,
9d97e2e0-41c3-4c4a-b486-d3ab7f70aedb,Incident,Low,Closed,2021-11-29 20:09:54,,False,Database,Elizabeth Thornton,Mary Mitchell,Service Request,Software,Low,Experience travel car.,
d95053f3-d62b-4746-ae32-68f8e8f99b2b,Incident,Critical,Closed,2022-10-04 08:45:43,2022-10-13 08:45:43,True,Network,Bradley Hill,Elizabeth Lewis,Change Request,Other,Low,Manage hit tough large.,9.0
9fe16a1a-d135-45a8-90b5-58813a332e2b,Service Request,Critical,Resolved,2022-06-10 22:00:06,2022-06-12 22:00:06,False,Support,Ryan Franklin,Bryan Randolph,Incident,Network,Low,Either break success than guy front too.,2.0
1cc8ac46-aa12-47f6-9098-55ca09d4fb2b,Service Request,Medium,Resolved,2020-08-29 06:16:35,,False,Security,Alison Mccarthy,Matthew Johnson,Service Request,Access,Low,Card environmental care effort industry wonder.,
d9dda4c8-1b22-4157-83a0-193484f40de5,Service Request,Medium,Open,2023-01-31 21:35:17,,False,Database,Jessica Mendoza MD,Catherine Johnson,Service Request,Hardware,Low,Result interesting lay.,
dd519461-b4d1-461c-95b5-476d683fcfe7,Service Request,Critical,Closed,2020-01-06 04:17:30,2020-01-14 04:17:30,True,Application,Chad Terrell,Jeremy Ward,Incident,Other,High,Certain pretty those particular offer fast nor so.,8.0
7fdc324a-2f71-4b2b-b4a7-9775e66bee36,Incident,Low,Resolved,2020-05-19 04:04:34,,No,Security,Heather Young,David Jenkins,Service Request,Other,Medium,Fire western yeah follow trial miss method.,
a052fb92-0ae8-4073-81b7-34b10301575b,Service Request,High,Resolved,2022-11-20 10:31:10,2022-11-25 10:31:10,False,Database,Sharon Lawson,Troy Carter,Service Request,Hardware,Medium,Far goal serious civil thing as child guess.,5.0
febc9cc2-bd83-45de-b86c-6b17ccf80941,Service Request,High,Closed,2021-05-08 06:37:47,2021-05-10 06:37:47,False,Security,Crystal Johnson,Jennifer Brown,Service Request,Hardware,Low,Edge edge from check.,2.0
1fc02f26-95d0-479b-9dc5-48de1930a8cb,Service Request,Medium,Closed,2020-12-07 05:25:27,2020-12-10 05:25:27,No,Network,Robert Smith,William Jones,Change Request,Hardware,Low,Avoid blue should.,3.0
16d766a7-085e-4bd6-ae55-a033ab9108c7,Service Request,Medium,On Hold,2023-05-25 20:06:37,2023-05-27 20:06:37,False,Application,Denise Smith,Deanna Shaw,Incident,Hardware,High,Before head add behind stuff.,2.0
9962b12c-b98c-44d3-8074-d9260d624184,Service Request,High,Closed,2021-09-21 20:28:16,2021-09-28 20:28:16,True,Network,Katherine Powers,Michael Schroeder,Change Request,Access,High,Little east clear Mr.,7.0
be981def-ba35-4910-8587-07005a79e5c2,Service Request,Low,Resolved,2021-12-02 17:04:13,,False,Database,Cory Townsend,Mary Reynolds,Service Request,Access,Medium,Me someone floor without while.,
506ffc11-48e5-4d12-bb4e-c9acf30b2a8b,Service Request,Critical,Closed,2022-07-27 22:08:23,2022-07-31 22:08:23,False,Database,William Webb,Robert Reed,Service Request,Software,Medium,Explain eat under international whole you.,4.0
55cbf998-8939-45e1-aad8-87e914ed1a64,Service Request,High,Open,2021-03-17 22:11:24,2021-03-19 22:11:24,False,Database,Mary Simpson,Carolyn Cox,Incident,Software,High,Camera game scientist indicate.,2.0
024a7cef-c102-4ecf-b868-9fb2b7c81ba3,Incident,Critical,In Progress,2020-02-27 10:06:50,,False,Support,William Sanders,Joseph Cruz,Incident,Software,Medium,Them big nature day college.,
42102ac5-34b5-48e0-aed7-867f5f0e0351,Service Request,Low,Closed,2021-02-01 06:31:41,2021-02-03 06:31:41,False,Support,Vanessa Le,Morgan White,Service Request,Software,Low,School window memory.,2.0
17eb36ed-4a0c-416a-98b4-fa6c7afbe7a9,Service Request,Low,In Progress,2022-07-05 08:02:41,2022-07-08 08:02:41,No,Security,Richard Williams,Jessica Smith,Incident,Access,Low,Yeah rest wrong population one really.,3.0
45b5154c-4dea-4164-b3d0-04a6b51c3f04,Service Request,Critical,In Progress,2021-04-01 14:39:59,2021-04-04 14:39:59,False,Support,Samantha Lewis,John Kane MD,Incident,Network,High,Effort treatment fire structure bank institution who later.,3.0
62ec962e-9470-4a6e-bbd9-604b375940c5,Incident,High,Open,2022-09-18 05:54:06,,False,Support,Cindy Huber,Sarah Robinson,Service Request,Network,Medium,Nor while college.,
bd252359-c380-4097-9c1f-e5505b2d2726,Incident,Medium,Open,2021-04-30 01:23:56,2021-05-03 01:23:56,False,Database,Nicole Diaz,Isabel Smith,Incident,Access,Medium,Project surface tend lawyer.,3.0
2e8fbc07-f1c2-400a-aa49-5b262cb793d7,Incident,Critical,Resolved,2023-08-18 11:03:05,,False,Security,Joanna Zamora,Pamela Schmitt,Change Request,Other,Low,Development debate defense.,
01f63475-8744-42cc-90ac-0fcf1cfcc832,Service Request,Critical,Resolved,2023-08-12 17:26:19,2023-08-14 17:26:19,False,Database,Heather Gallegos,Jackie Myers,Service Request,Other,High,Step hold keep her.,2.0
bec360f7-0f0d-4946-8c7d-c8ef2c689c74,Incident,Low,Resolved,2021-03-11 19:35:36,,False,Database,Marc Watson,Catherine Smith,Service Request,Software,High,Computer teach moment collection effect recent number cultural.,
da3175a7-75af-4787-a6d9-b977337c96ba,Service Request,High,Resolved,2021-04-14 01:03:51,2021-04-24 01:03:51,True,Security,Micheal Kennedy,Stephanie Lawrence,Change Request,Other,Low,Represent still finish voice.,10.0
16e31cb0-901a-49b7-8fe8-b4a48e68782d,Service Request,Low,Closed,2022-10-02 07:14:03,,False,Support,Samuel Scott,Sarah Taylor,Service Request,Network,High,Professor government sit walk.,
f451c615-5625-41e1-a3da-cc5dc2223706,Service Request,High,In Progress,2022-05-01 01:27:51,,False,Support,Robert Davis,Jacob Hamilton,Change Request,Other,Medium,None ahead key collection road.,
86e6f345-6570-4f75-a933-3d8eddda80e3,Incident,Medium,In Progress,2022-09-26 21:00:03,,False,Application,James Jarvis,Kenneth Lang,Service Request,Network,Low,Sport wall weight each thought never final coach.,
cbfb338c-0cd2-4e18-96fc-2d326ed8c3d5,Incident,High,In Progress,2023-07-27 01:38:17,2023-08-03 01:38:17,True,Database,Terry Rivera,Jennifer Hammond,Service Request,Hardware,Medium,Education suffer white painting executive station these.,7.0
15cd7fca-8658-4138-947b-efbfe6baff19,Service Request,Medium,Closed,2021-05-03 19:01:30,,False,Database,Lauren Jones,Justin Reynolds,Service Request,Other,Low,Responsibility bag race offer such stuff mission.,
eb3531a6-df22-455b-8bb0-ab9f03f5385f,Incident,Critical,Open,2021-04-03 13:16:05,2021-04-08 13:16:05,False,Network,Timothy Crawford,Alexandra Richards MD,Change Request,Network,Low,Would business we national.,5.0
2b9da704-3a1f-460a-9c14-a6a2c956e2ae,Service Request,Medium,Resolved,2020-12-11 08:51:08,,False,Database,John Hess,Kevin Perez,Incident,Network,High,Challenge low night threat.,
665e05ff-0036-4d3a-938d-081f847f98d5,Incident,Critical,Closed,2021-10-08 09:07:49,2021-10-17 09:07:49,True,Application,Tracey Turner,Lori Newton,Incident,Network,Low,Item upon street themselves human if.,9.0
9278e27c-8139-49af-bacc-5733e8ee28ed,Service Request,Low,Closed,2023-03-07 15:52:43,,False,Network,Jon Roy,Michael Smith,Service Request,Access,Low,Real nor season hundred.,
83c37aba-5334-4041-9545-efedfadf0506,Service Request,Low,Closed,2021-10-01 14:16:01,,False,Support,Greg Stanley,Mark Herrera,Service Request,Hardware,High,Much size than care case.,
6109e9b5-ddc4-46ad-b559-ef5989246621,Incident,Medium,Resolved,2020-02-03 01:36:07,2020-02-08 01:36:07,False,Support,Juan Ballard,Cassie Myers,Change Request,Hardware,Low,Big expert analysis father walk however admit.,5.0
d821f33a-d298-439a-b520-ce82fcb95505,Incident,High,Open,2020-02-25,,False,Database,Debbie Humphrey,John Valentine,Incident,Hardware,High,Your win image cultural subject.,
23ab2df3-4241-4272-8ab2-efc4b0366c88,Incident,High,In Progress,2020-08-20 17:11:11,,False,Network,Robert Huerta,Daryl Johnson,Service Request,Access,High,Herself easy collection economic then step democratic stage.,
23d1e2fd-a4bb-47f8-86b4-10ce62b6ad7a,Incident,Critical,Closed,2023-06-25 04:15:22,2023-06-26 04:15:22,No,Database,Paula Wright,Sheri Parsons,Service Request,Access,Low,During major soon mission before main talk.,1.0
f4325a9d-8950-46d4-81dd-50720d2d82e2,Service Request,Low,Closed,2020-01-03 05:11:46,2020-01-07 05:11:46,No,Support,Heidi Wagner,Melissa Smith,Service Request,Software,High,Their outside city summer yes.,4.0
8bc4187f-4f15-4f83-9683-4dd567a6eab9,Incident,Critical,Open,2023-02-19 18:17:27,2023-02-24 18:17:27,False,Support,Kenneth Young,Scott Bautista,Incident,Hardware,Medium,We control serious production light necessary.,5.0
709f8034-f2b1-421f-b27b-ea33bb6392db,Service Request,High,Closed,2021-06-04 14:57:59,2021-06-12 14:57:59,True,Database,Patrick Alvarez,Tyler Barron,Service Request,Software,Low,Town than consider case game.,8.0
2937e9dc-5ff9-470d-8560-4f140d9445b9,Incident,Low,Open,2023-06-23 15:46:43,2023-07-03 15:46:43,True,Application,David Watson,Cassandra Rodgers,Change Request,Other,Low,Run me international possible.,10.0
c914a3d4-065b-4cbe-939f-75d531ea5964,Incident,Medium,In Progress,2021-08-03 12:58:00,2021-08-08 12:58:00,False,Database,Christina Lee,Jonathan Hernandez,Service Request,Other,Medium,But worry across even economy heart.,5.0
747f9cc6-416d-42e2-ab1f-b1aff8d5024c,Service Request,Medium,In Progress,2022-11-30 10:43:39,2022-12-06 10:43:39,True,Database,Cory Santos,Steve Newton,Service Request,Other,Low,Special ground institution experience training kid like.,6.0
a9d1d449-4442-41b1-aff5-63d963395df8,Service Request,Critical,In Progress,2021-06-24 07:44:39,2021-06-28 07:44:39,False,Database,Tammy Lee,Zoe Blackwell,Service Request,Access,Medium,Research consumer young safe will color.,4.0
11e754b7-9cb8-4095-be00-5669f0ef5c94,Service Request,Low,In Progress,2023-04-25 02:41:25,2023-05-03 02:41:25,True,Application,Joshua Smith Jr.,James Wong,Incident,Access,High,School prevent but eat usually trouble opportunity about.,8.0
ec8154fe-27d9-475b-be2d-3c5c02550ce4,Incident,Critical,Open,2022-10-30 05:50:23,2022-11-01 05:50:23,False,Application,Daniel Garrett,Sean Wilson,Incident,Hardware,High,Challenge glass matter because break eat.,2.0
