employee_id,first_name,last_name,department,job_title,hire_date,employment_status,salary,manager_id,gender,age,performance_rating,years_at_company,last_promotion_date,termination_date
6228,Gary,Sullivan,Operations,Senior Developer,2024-08-31,On Leave,98151.26,,Female,50,3,0,,
6229,Marcus,Diaz,IT,Senior Developer,2024-05-08,Active,88422.05,,Male,40,2,0,,
6230,Heather,Sheppard,Sales,Sales Associate,2016-07-07,On Leave,105629.33,,Female,33,4,8,,
6231,Logan,Craig,Finance,Manager,2020-06-25,On Leave,50138.55,,Non-binary,51,2,4,,
6232,Amanda,Nguyen,Operations,Sales Associate,2016-05-11,Terminated,107731.72,,Female,42,5,8,2024-05-10,2018-03-17
6233,Kimberly,Reynolds,Finance,Sales Associate,2020-06-12,Terminated,76840.44,,Male,42,1,4,2021-08-13,2021-03-02
6234,Aaron,Jefferson,Operations,Junior Developer,2016-07-28,Inactive,66805.91,,Female,45,3,8,,
6235,Ronald,Romero,HR,Junior Developer,2025-01-01,On Leave,102588.31,741.0,Male,32,5,6,,
6236,Erica,Whitaker,Operations,Manager,2018-08-15,Active,106254.85,,Non-binary,42,2,6,,
6237,Brian,Miller,Operations,Senior Developer,2016-02-28,On Leave,45591.18,441.0,Non-binary,28,4,8,2022-12-27,
6238,Beverly,Krause,HR,Manager,2019-02-14,On Leave,46155.26,,Male,27,1,5,2019-05-27,
6239,Lauren,Moore,Finance,Manager,2015-07-11,Terminated,57837.53,583.0,Female,40,4,9,,2021-04-26
6240,Kathleen,Martinez,HR,HR Specialist,2017-04-28,Active,70998.73,,Female,59,2,7,,
6241,Anita,Reeves,Finance,Manager,2015-10-08,Active,113043.13,658.0,Male,43,5,8,,
6242,Phyllis,Schultz,Operations,Sales Associate,2017-09-13,Active,52098.79,,Female,30,5,7,2023-01-19,
6243,James,Hall,IT,Data Analyst,2014-12-24,On Leave,102916.17,,Female,50,3,9,,
6244,Tami,Pena,Operations,HR Specialist,2020-01-20,Terminated,37238.92,,Female,47,5,4,,2023-12-30
6245,Sarah,Adams,Marketing,Senior Developer,2015-06-17,On Leave,61368.28,,Female,58,2,9,,
6246,Marissa,Bowman,Operations,Data Analyst,2020-01-22,On Leave,87912.39,,Non-binary,27,3,4,2020-11-08,
6247,Crystal,Rice,Marketing,Manager,2018-06-23,Active,80794.2,,Male,28,4,6,2019-09-06,
6248,Kelly,Stephens,Marketing,Sales Associate,2014-10-19,On Leave,89669.62,476.0,Female,30,4,9,2019-06-27,
6249,Cynthia,Marshall,Operations,Manager,2019-02-03,Inactive,85503.32,199.0,Non-binary,33,5,5,2022-12-26,
6250,Ethan,Kaiser,Marketing,HR Specialist,2022-03-03,Inactive,102023.36,596.0,Female,57,3,2,2023-03-09,
6251,Veronica,Bryan,IT,Junior Developer,2015-05-14,Active,115803.76,,Female,30,1,9,,
6252,Sherry,Bryant,Finance,Junior Developer,2020-10-27,Terminated,81277.71,,Non-binary,35,1,3,,2022-11-18
6253,Sylvia,Skinner,Finance,Manager,2023-12-14,On Leave,45510.8,,Male,28,1,0,2024-01-13,
6254,John,Wilkinson,HR,Data Analyst,2024-09-04,On Leave,117520.24,,Non-binary,24,1,0,,
6255,Lauren,Hernandez,Operations,Junior Developer,2023-09-04,On Leave,79202.62,607.0,Non-binary,23,3,1,,
6256,John,Young,Marketing,HR Specialist,2024-02-08,Inactive,118474.78,,Female,43,4,0,2024-06-21,
6257,Tamara,Jimenez,Finance,Sales Associate,2023-11-11,Active,86408.11,,Male,36,5,0,,
6258,Jonathan,Green,Sales,Data Analyst,2024-08-21,Active,62152.57,,Female,36,2,0,2024-08-28,
6259,Samuel,Taylor,Operations,Senior Developer,2021-08-24,Terminated,36849.87,,Male,29,5,3,2023-03-18,2022-08-27
6260,Bryan,Bishop,HR,HR Specialist,2018-11-13,Terminated,112737.43,,Male,53,5,5,2019-10-24,2021-03-28
6261,Rachel,Stewart,Sales,HR Specialist,2024-05-23,Inactive,89884.94,,Male,35,4,0,,
6262,Kevin,Shaw,HR,Junior Developer,2022-04-24,Inactive,59978.41,240.0,Female,39,4,2,2024-05-15,
6263,Charles,Mendez,Operations,Senior Developer,2023-01-18,Inactive,84997.94,451.0,Non-binary,39,4,1,2024-06-25,
6264,Rachel,Medina,Marketing,Manager,2019-02-16,On Leave,73919.59,238.0,Non-binary,27,2,5,2019-06-09,
6265,Holly,Fisher,Finance,Data Analyst,2018-01-14,Terminated,53476.47,760.0,Male,26,5,6,2020-09-23,2024-08-20
6266,Jillian,West,Marketing,Sales Associate,2021-06-24,Inactive,61702.95,,Male,34,4,3,,
6267,Fred,Hall,Marketing,Sales Associate,2016-12-20,On Leave,73724.22,,Male,46,2,7,2022-02-20,
6268,Timothy,James,Operations,Junior Developer,2015-06-07,Active,100920.47,,Female,33,2,9,2019-11-17,
6269,James,Myers,IT,Sales Associate,2019-06-09,Inactive,79575.44,535.0,Male,43,3,5,,
6270,Robert,Bell,IT,Senior Developer,2021-12-05,Terminated,41967.17,,Female,51,5,2,2022-02-13,2023-07-15
6271,Walter,Lewis,Operations,HR Specialist,2016-01-15,Inactive,74938.13,,Non-binary,53,1,8,2023-03-28,
6272,Kelsey,Johnson,Operations,Junior Developer,2022-04-29,Terminated,92472.53,,Non-binary,38,3,2,2024-04-11,2023-08-19
6273,Rick,Byrd,Operations,Sales Associate,2022-01-17,Terminated,62924.75,,Male,50,3,2,,2023-05-04
6274,Zachary,Mays,Finance,Junior Developer,2018-12-15,Active,37273.54,24.0,Non-binary,47,3,5,,
6275,Elizabeth,Stephenson,HR,Junior Developer,2018-05-20,On Leave,118596.71,,Non-binary,50,1,6,2018-11-12,
6276,Kristen,Chan,Sales,Manager,2015-09-15,Inactive,47204.28,,Non-binary,38,3,8,,
6277,Timothy,Boyle,Sales,Data Analyst,2023-07-24,On Leave,33074.6,,Female,23,2,1,2024-08-26,
6278,Valerie,Eaton,Finance,Senior Developer,2018-08-04,Inactive,88641.65,325.0,Non-binary,50,2,6,,
6279,Nancy,White,Operations,Manager,2021-10-29,Inactive,38030.92,,Female,57,1,2,2022-12-22,
6280,Margaret,Williams,IT,Data Analyst,2018-04-13,On Leave,62857.84,,Male,35,4,6,2022-07-01,
6281,Mallory,Sanders,Sales,HR Specialist,2023-02-01,Terminated,65850.27,565.0,Female,39,4,1,,2024-05-08
6282,Debra,Allison,Operations,Data Analyst,2015-03-06,Active,46194.3,,Female,45,4,9,,
6283,Noah,Carpenter,HR,Junior Developer,2019-03-15,Terminated,79660.85,,Male,54,3,5,,2019-05-21
6284,James,Matthews,Marketing,Sales Associate,2022-07-26,Terminated,63365.73,,Male,36,5,2,2023-10-09,2023-12-21
6285,Bryce,Lara,Marketing,Junior Developer,2018-09-16,Inactive,37609.87,,Male,25,3,5,,
6286,Linda,Baker,Operations,Manager,2022-09-24,Terminated,52414.92,,Male,29,4,1,,2022-10-08
6287,Thomas,Holloway,Operations,HR Specialist,2018-07-15,Active,70738.45,,Female,29,4,6,2021-08-14,
6288,Amy,Gray,Marketing,Junior Developer,2021-07-18,Terminated,90833.3,,Male,30,2,3,,2023-04-04
6289,Jason,Brooks,HR,Junior Developer,2021-04-02,Active,99989.74,,Male,59,3,3,2022-11-14,
6290,Jennifer,Salazar,Marketing,Manager,2016-11-01,Terminated,100423.12,,Non-binary,60,3,7,,2023-12-14
6291,Clarence,Foster,IT,Data Analyst,2020-05-14,Inactive,78225.68,93.0,Male,30,5,4,,
6292,Blake,Cohen,IT,Junior Developer,2015-10-25,Active,56337.98,,Female,49,3,8,2021-12-15,
6293,Alexander,Cook,Marketing,Data Analyst,2015-12-27,Terminated,45422.65,,Male,47,4,8,2017-05-28,2022-11-21
6294,Grant,Jimenez,Sales,Manager,2019-01-18,On Leave,44582.43,,Non-binary,49,1,5,,
6295,Mark,Waller,Sales,Manager,2015-07-21,On Leave,102466.56,,Non-binary,23,2,9,,
6296,Antonio,Ayala,Marketing,HR Specialist,2016-08-23,Active,226186.23327000003,284.0,Male,59,2,8,2020-01-11,
6297,Gregory,Holmes,Operations,Data Analyst,2018-01-07,On Leave,45329.81,,Female,49,4,6,,
6298,Darin,King,Marketing,HR Specialist,2022-11-29,On Leave,67827.47,,Non-binary,53,5,1,2023-07-25,
6299,Jasmine,Dunn,Marketing,HR Specialist,2019-04-18,On Leave,72402.92,412.0,Female,38,5,5,2019-11-09,
6300,Robin,Perkins,Sales,HR Specialist,2019-01-26,Inactive,74225.69,,Non-binary,35,2,5,,
6301,Robert,Carter,Operations,Senior Developer,2015-03-26,On Leave,119821.97,216.0,Female,42,5,9,,
6302,Jennifer,Schwartz,IT,Junior Developer,2023-03-05,Terminated,97990.85,,Non-binary,37,1,1,,2023-03-14
6303,Rhonda,Golden,Finance,Manager,2022-08-23,Active,70464.33,,Female,30,5,2,,
6304,Thomas,Cooper,Operations,HR Specialist,2018-12-18,Active,89863.25,,Male,25,5,5,,
6305,Kayla,Castro,Operations,Senior Developer,2016-11-21,Terminated,34486.01,,Female,30,4,7,2018-08-25,2020-07-26
6306,Nicole,Williams,Operations,Data Analyst,2017-03-22,On Leave,109180.75,,Female,44,5,7,2017-05-21,
6307,Amy,Thomas,IT,Sales Associate,2022-06-20,Terminated,97128.91,,Female,32,5,2,,2024-03-14
6308,Deborah,Perez,Marketing,Manager,2023-09-01,Terminated,98157.22,,Female,52,5,1,,2024-02-15
6309,Brian,Perez,Finance,Data Analyst,2024-08-29,Active,93931.35,,Non-binary,51,5,0,2024-09-03,
6310,Brendan,Cross,HR,Sales Associate,2020-09-18,Terminated,73570.11,157.0,Female,29,1,3,2022-12-17,2021-06-06
6311,Rodney,Mcdowell,Operations,HR Specialist,2018-07-25,Active,86202.53,,Female,23,5,6,,
6312,Alicia,Martinez,HR,Senior Developer,2020-07-23,Terminated,46812.12,,Male,40,3,4,2020-10-21,2023-12-03
6313,Victor,Harris,Operations,Sales Associate,2022-06-06,Inactive,30891.03,,Non-binary,37,4,2,2023-08-18,
6314,Justin,Copeland,Operations,HR Specialist,2018-12-02,Terminated,62390.94,511.0,Female,27,4,5,,2023-07-10
6315,Jessica,Conrad,Finance,HR Specialist,2019-05-03,On Leave,35211.02,,Female,59,3,5,,
6316,Joel,Marshall,Operations,Sales Associate,2015-02-21,Terminated,115790.47,16.0,Non-binary,24,5,9,2015-04-06,2023-03-01
6317,Jennifer,Wong,Sales,Sales Associate,2017-05-31,Active,93490.03,431.0,Female,46,5,7,2019-01-11,
6318,Joshua,Wright,HR,Junior Developer,2016-11-28,Terminated,101891.41,557.0,Female,60,1,7,,2020-09-07
6319,Juan,Case,Marketing,Sales Associate,2023-06-14,Active,115074.11,444.0,Female,54,5,1,,
6320,Desiree,Taylor,IT,Junior Developer,2022-06-17,Inactive,86306.95,,Non-binary,34,5,2,,
6321,Joseph,Oneal,Sales,HR Specialist,2018-06-19,Inactive,84051.33,,Non-binary,45,1,6,2021-11-20,
6322,Justin,Powers,Marketing,Data Analyst,2019-07-27,Active,53438.81,,Female,58,4,5,,
6323,Barbara,Mills,Operations,Junior Developer,2017-06-15,Inactive,30022.74,,Male,34,3,7,2019-09-24,
6324,Christopher,Proctor,Sales,Sales Associate,2025-01-01,Active,46972.44,,Non-binary,53,3,4,2024-05-18,
6325,Scott,Walters,Sales,Data Analyst,2016-01-26,On Leave,102712.44,,Non-binary,60,2,8,2020-02-12,
6326,George,Barnes,Marketing,Senior Developer,2022-04-24,On Leave,49586.93,,Female,50,1,2,2023-05-30,
6327,Joseph,Wong,IT,Sales Associate,2015-03-16,Terminated,51675.39,433.0,Non-binary,35,1,9,2018-03-23,2022-07-26
6328,Eric,Hudson,Operations,HR Specialist,2018-03-29,Inactive,110400.54,605.0,Non-binary,29,4,6,2020-07-02,
6329,Andrea,Medina,Operations,Manager,2017-11-07,On Leave,116799.89,320.0,Female,53,5,6,2021-01-15,
6330,Emily,Parsons,Operations,Manager,2021-06-25,Active,113735.43,,Male,30,3,3,2024-04-25,
6331,Alexis,Collier,Finance,Senior Developer,2018-01-23,Active,67174.27,,Female,24,2,6,2022-10-05,
6332,Jason,Hunter,HR,Junior Developer,2024-05-29,On Leave,43849.12,373.0,Male,35,2,0,2024-08-04,
6333,Martin,Johnson,Finance,HR Specialist,2016-05-10,On Leave,79678.26,,Male,59,1,8,2023-11-18,
6334,Amy,Lopez,Sales,Data Analyst,2015-09-21,Active,93038.28,450.0,Female,55,4,8,,
6335,Monica,Jones,Operations,HR Specialist,2017-08-18,Active,59173.48,,Non-binary,43,1,7,2022-08-06,
6336,Amy,Elliott,Finance,Sales Associate,2016-02-16,On Leave,42458.49,,Female,31,1,8,2018-08-22,
6337,Eddie,Rhodes,Marketing,Data Analyst,2023-07-06,Active,110568.87,,Non-binary,41,4,1,2023-10-29,
6338,Debra,Mueller,Sales,HR Specialist,2023-02-11,On Leave,116143.77,,Non-binary,52,4,1,,
6339,Charles,Arellano,Sales,HR Specialist,2024-06-30,Active,37528.59,,Female,48,2,0,2024-08-06,
6340,Ryan,Daniels,Finance,Sales Associate,2015-06-23,Terminated,92131.99,446.0,Male,46,5,9,2023-09-02,2018-10-07
6341,Barbara,Richards,Marketing,Sales Associate,2019-12-11,On Leave,33865.31,,Male,24,4,4,,
6342,Annette,Moore,Finance,HR Specialist,2024-02-25,Inactive,105712.01,,Female,48,3,0,2024-08-09,
6343,Jason,Young,Finance,HR Specialist,2025-01-01,Active,71205.39,590.0,Male,22,5,8,,
6344,Ray,Hernandez,IT,Junior Developer,2018-08-02,Inactive,80634.75,115.0,Female,54,5,6,2019-08-27,
6345,Brandy,Rivera,Marketing,HR Specialist,2017-06-18,Active,77466.36,,Non-binary,55,1,7,,
6346,Janice,Nichols,Sales,Data Analyst,2019-08-23,Active,89561.53,,Non-binary,51,2,5,,
6347,Elizabeth,Hunt,IT,HR Specialist,2021-09-22,Inactive,95588.22,,Male,45,4,2,2024-02-11,
6348,Laurie,Bradford,IT,Junior Developer,2016-11-07,On Leave,226186.23327000003,,Non-binary,38,1,7,,
6349,Jose,Li,IT,HR Specialist,2015-03-03,Active,105143.86,,Male,30,3,9,2017-03-05,
6350,Mike,Page,IT,HR Specialist,2024-02-29,Inactive,118372.61,,Male,51,1,0,2024-08-31,
6351,Cheryl,Allen,Finance,Junior Developer,2018-02-08,On Leave,74641.72,,Male,36,5,6,2022-10-28,
6352,Hannah,Carroll,IT,Junior Developer,2018-04-23,Active,226186.23327000003,331.0,Male,57,2,6,,
6353,Kaitlyn,Nichols,IT,Data Analyst,2016-08-06,Terminated,56125.95,,Female,22,1,8,2020-05-27,2022-11-30
6354,Mark,Smith,HR,Sales Associate,2021-08-06,Inactive,114180.25,167.0,Non-binary,23,3,3,,
6355,Jennifer,Dennis,Finance,Junior Developer,2018-01-20,Inactive,57526.81,,Non-binary,50,4,6,2020-10-01,
6356,Franklin,Turner,Marketing,Data Analyst,2018-08-29,On Leave,96334.64,448.0,Male,45,5,6,,
6357,Andrea,Carpenter,HR,Senior Developer,2020-02-02,Active,77970.48,711.0,Male,41,2,4,,
6358,Hannah,Evans,Sales,Manager,2021-12-04,Inactive,226186.23327000003,,Female,35,4,2,2023-01-14,
6359,Charles,Gonzalez,Marketing,Junior Developer,2021-11-30,Inactive,58588.38,,Female,29,2,2,2023-04-10,
6360,Stephanie,Preston,IT,Sales Associate,2020-03-09,Terminated,31347.97,,Male,33,4,4,,2023-08-04
6361,Nicholas,Craig,HR,Sales Associate,2022-03-27,Active,226186.23327000003,232.0,Female,54,4,2,,
6362,Beth,Russell,Marketing,HR Specialist,2017-07-12,Inactive,102748.71,21.0,Male,22,3,7,,
6363,William,Welch,Operations,Sales Associate,2018-03-25,Active,114352.4,333.0,Non-binary,50,1,6,2019-12-23,
6364,Logan,Smith,Finance,Data Analyst,2023-04-26,Terminated,88832.99,,Male,55,2,1,2023-07-31,2024-04-18
6365,Suzanne,Martinez,HR,Senior Developer,2019-12-04,On Leave,116775.91,,Non-binary,49,5,4,,
6366,Bobby,Garcia,Operations,Sales Associate,2023-05-18,Active,69094.61,,Non-binary,45,2,1,2024-08-10,
6367,Carolyn,Frank,Operations,Junior Developer,2020-12-28,Terminated,84409.06,,Female,34,4,3,,2022-01-27
6368,Adam,Campbell,Marketing,Manager,2020-03-14,Inactive,34532.75,,Female,25,1,4,2022-02-13,
6369,Andrea,Yates,Finance,Junior Developer,2024-02-03,Inactive,104526.11,524.0,Male,48,3,0,,
6370,Judy,Baker,Marketing,Senior Developer,2017-12-10,Terminated,69826.23,,Male,39,5,6,2023-05-19,2021-04-22
6371,Jonathan,Gray,Operations,Senior Developer,2021-09-05,Inactive,51820.7,123.0,Male,58,1,3,,
6372,Gregory,Faulkner,Operations,Sales Associate,2023-11-15,On Leave,78717.29,516.0,Non-binary,40,2,0,,
6373,Robert,Wolfe,Finance,HR Specialist,2019-05-20,Active,62875.46,,Non-binary,39,3,5,2020-11-24,
6374,Kristin,James,Operations,Data Analyst,2016-10-06,Terminated,87524.68,428.0,Female,37,2,7,,2019-10-18
6375,Alan,Small,Finance,Sales Associate,2021-10-28,Inactive,102577.67,,Female,30,2,2,2022-12-15,
6376,James,Newman,Marketing,Junior Developer,2024-05-12,Inactive,90121.18,,Male,53,3,0,2024-08-28,
6377,Scott,Morales,Sales,Sales Associate,2019-10-29,Active,112140.04,636.0,Non-binary,51,1,4,2024-07-26,
6378,Charles,Wilson,Sales,Data Analyst,2021-07-12,Terminated,59681.54,396.0,Non-binary,54,2,3,2023-01-23,2024-05-08
6379,Brandon,Fuentes,Operations,Sales Associate,2024-01-01,Active,93557.19,,Male,46,4,0,,
6380,David,Daniel,Finance,HR Specialist,2016-03-18,On Leave,112651.14,18.0,Male,35,4,8,2021-02-28,
6381,Zachary,Wood,HR,Sales Associate,2016-02-14,Terminated,37084.79,,Non-binary,24,4,8,2023-03-09,2022-10-04
6382,Kimberly,Smith,HR,Senior Developer,2015-03-09,Terminated,66173.35,,Male,41,1,9,,2017-08-06
6383,Aaron,Boyle,HR,HR Specialist,2018-12-15,Active,115692.35,,Male,50,1,5,,
6384,Jennifer,Nelson,IT,Manager,2022-07-31,On Leave,40936.95,,Female,22,5,2,,
6385,Lisa,Love,IT,Sales Associate,2022-10-15,Inactive,107040.3,,Male,29,4,1,,
6386,Patricia,Lopez,Marketing,Sales Associate,2015-11-07,On Leave,79724.34,,Female,37,4,8,,
6387,Edward,Ruiz,HR,Junior Developer,2021-01-20,Terminated,89856.32,248.0,Female,49,3,3,2022-09-23,2021-03-28
6388,Sheila,Atkins,Finance,Junior Developer,2020-06-17,Active,61176.19,,Male,58,1,4,2022-10-31,
6389,Robert,White,Finance,Data Analyst,2025-01-01,Inactive,105579.91,,Female,45,2,6,,
6390,Aaron,Curtis,Operations,Senior Developer,2023-04-27,On Leave,89133.31,,Non-binary,32,2,1,,
6391,Jessica,Valentine,Marketing,HR Specialist,2016-09-03,On Leave,51063.51,,Female,42,3,8,,
6392,Theresa,Moore,IT,Junior Developer,2019-10-17,Inactive,74001.88,,Male,52,1,4,2020-02-16,
6393,Matthew,Weaver,Sales,Manager,2016-02-20,Active,113356.52,611.0,Female,31,1,8,2020-08-30,
6394,Melanie,Mckinney,IT,Sales Associate,2024-04-22,Inactive,98115.74,,Female,29,3,0,2024-08-22,
6395,Christina,Johnson,IT,Manager,2017-05-27,On Leave,226186.23327000003,,Non-binary,40,2,7,,
6396,Joseph,Garcia,Sales,Junior Developer,2018-01-04,Active,69893.66,389.0,Male,41,5,6,,
6397,Dominic,Blanchard,Sales,HR Specialist,2022-12-13,Inactive,31805.52,,Non-binary,26,3,1,,
6398,Susan,Mathis,Marketing,Manager,2020-05-16,Terminated,89147.47,,Non-binary,52,4,4,,2024-03-14
6399,Daniel,Cummings,Finance,Junior Developer,2020-07-23,Active,74946.12,648.0,Female,25,3,4,2023-10-21,
6400,Kristen,Ward,Operations,HR Specialist,2018-05-27,On Leave,106317.61,8.0,Male,56,4,6,2019-12-31,
6401,Catherine,Rogers,IT,Data Analyst,2015-02-16,On Leave,91040.77,135.0,Female,55,2,9,2015-05-05,
6402,Elizabeth,Preston,HR,HR Specialist,2015-08-30,Terminated,43923.94,,Non-binary,25,1,9,,2022-03-17
6403,Michael,Taylor,Finance,Manager,2019-12-17,Active,57132.89,672.0,Male,36,5,4,2021-03-31,
6404,Brian,Reyes,IT,Data Analyst,2016-09-22,Terminated,107033.18,624.0,Non-binary,31,4,7,,2024-01-05
6405,Nicholas,Cohen,IT,Sales Associate,2020-02-13,Inactive,104196.47,,Non-binary,22,4,4,2022-05-26,
6406,Meredith,Brandt,Finance,Manager,2014-10-06,Inactive,70002.31,,Non-binary,52,2,9,,
6407,Tiffany,Roman,IT,Data Analyst,2015-06-18,Inactive,92438.08,498.0,Non-binary,44,2,9,2018-11-11,
6408,Tyler,Henderson,Operations,Junior Developer,2015-10-19,Active,110369.67,,Male,54,4,8,2020-08-03,
6409,Emily,Hatfield,Marketing,Sales Associate,2016-03-13,Inactive,81323.13,,Male,45,3,8,2023-10-15,
6410,William,Chapman,Marketing,Data Analyst,2020-11-26,Active,73647.06,,Male,51,5,3,,
6411,Leonard,Smith,HR,HR Specialist,2016-07-31,Active,43832.35,,Male,28,2,8,,
6412,Ryan,Adams,HR,Data Analyst,2020-06-02,Inactive,95571.08,,Female,40,2,4,,
6413,Ryan,Ellis,IT,Sales Associate,2020-02-24,On Leave,50614.0,,Non-binary,54,3,4,,
6414,Erica,Crawford,Finance,Junior Developer,2018-05-30,Active,45157.78,,Female,35,5,6,,
6415,Karen,Harris,Operations,Junior Developer,2016-02-01,Active,86183.03,,Non-binary,51,3,8,,
6416,Carl,Clayton,HR,Data Analyst,2015-06-07,Terminated,58684.38,61.0,Female,41,3,9,,2024-08-09
6417,Brenda,Galvan,HR,Sales Associate,2024-09-02,Terminated,40609.1,,Non-binary,46,3,0,2024-09-08,2024-09-10
6418,Kristine,Anderson,HR,Data Analyst,2021-06-11,Terminated,226186.23327000003,45.0,Male,50,4,3,,2021-10-30
6419,James,Long,Marketing,Junior Developer,2020-12-07,Terminated,100948.5,,Non-binary,38,1,3,2022-11-29,2021-02-06
6420,Ricardo,Baldwin,Marketing,Manager,2017-09-15,Inactive,49547.06,79.0,Non-binary,58,3,6,2018-01-18,
6421,Timothy,Moore,IT,Senior Developer,2020-06-30,Active,96526.77,,Female,56,1,4,,
6422,Sara,Martinez,Marketing,Manager,2022-05-18,Terminated,116846.52,741.0,Female,23,3,2,,2024-04-26
6423,John,Riley,Marketing,Sales Associate,2017-11-05,Terminated,31517.82,,Non-binary,59,4,6,,2023-09-16
6424,Brendan,Powers,Finance,Sales Associate,2024-06-23,On Leave,76215.67,39.0,Male,23,1,0,,
6425,Eric,Munoz,Sales,Data Analyst,2020-03-19,Terminated,96451.31,,Non-binary,52,5,4,,2022-05-14
6426,Brett,Cain,Marketing,Sales Associate,2022-06-24,Active,119549.87,,Male,57,5,2,2023-12-05,
6427,Jose,Freeman,Finance,Junior Developer,2016-03-20,Terminated,74635.17,,Female,48,5,8,2020-08-02,2019-05-06
6428,Samantha,Oliver,Marketing,HR Specialist,2017-08-14,On Leave,98193.3,31.0,Non-binary,42,5,7,,
6429,Matthew,Hunt,Operations,Senior Developer,2022-10-31,Terminated,109398.56,,Female,31,4,1,,2022-11-16
6430,Victoria,Miller,IT,HR Specialist,2019-12-04,Inactive,79004.66,,Female,30,5,4,2023-08-15,
6431,Sherry,Holder,HR,HR Specialist,2024-08-31,On Leave,68899.28,68.0,Non-binary,58,1,0,,
6432,Michelle,Donaldson,Finance,Junior Developer,2017-02-24,On Leave,59903.44,,Male,37,3,7,2021-05-13,
6433,Mario,Smith,Sales,Sales Associate,2015-03-29,Active,77951.21,,Male,24,1,9,,
6434,George,Roberts,HR,Data Analyst,2024-09-09,On Leave,38658.85,,Female,48,4,0,,
6435,Gordon,Stafford,HR,Senior Developer,2018-12-30,Active,98867.68,,Male,39,5,5,,
6436,Alexander,Allen,Finance,Junior Developer,2019-05-10,Inactive,74968.51,,Female,49,2,5,,
6437,Amy,Castillo,HR,Data Analyst,2019-01-12,Inactive,91341.4,,Female,23,1,5,,
6438,Ricky,Rivas,Sales,Data Analyst,2016-10-19,On Leave,74606.4,475.0,Non-binary,29,1,7,,
6439,Tamara,Thornton,Sales,Sales Associate,2022-02-03,Terminated,105085.4,,Non-binary,58,2,2,,2022-06-15
6440,Holly,Johnson,Sales,Sales Associate,2020-10-24,Active,33595.98,,Female,53,2,3,2023-08-15,
6441,Kristy,Brown,Finance,Data Analyst,2017-03-09,Active,86457.92,497.0,Female,30,2,7,2020-08-20,
6442,Robin,Newman,HR,Sales Associate,2019-02-12,On Leave,112278.92,,Male,26,2,5,2023-06-24,
6443,Sonya,Clark,Operations,Sales Associate,2023-11-10,Active,100898.16,335.0,Female,59,1,0,2024-09-07,
6444,Keith,Mitchell,Sales,Junior Developer,2019-11-15,Active,71915.33,739.0,Non-binary,43,2,4,,
6445,Brett,Davis,Operations,Data Analyst,2017-11-22,On Leave,109238.03,793.0,Non-binary,57,3,6,2019-06-04,
6446,Ashley,Garza,Finance,Junior Developer,2022-07-13,On Leave,106762.92,,Female,58,2,2,,
6447,Candace,Mejia,Sales,Manager,2023-02-12,Active,56017.42,483.0,Female,57,2,1,2023-06-30,
6448,Erica,Bright,HR,Sales Associate,2021-09-27,On Leave,41826.3,,Female,52,3,2,2023-01-31,
6449,Andrea,Mills,Marketing,HR Specialist,2022-06-21,Active,108300.43,,Female,53,1,2,2024-05-23,
6450,Lauren,Anderson,Operations,Manager,2019-12-20,Active,42363.06,,Male,37,5,4,,
6451,Charles,Perry,Sales,HR Specialist,2019-07-09,On Leave,114565.16,411.0,Female,34,1,5,,
6452,Cory,Turner,HR,Data Analyst,2019-09-27,On Leave,81383.13,,Male,42,1,4,,
6453,Jason,Bailey,Sales,Junior Developer,2019-04-14,Inactive,119857.75,,Non-binary,43,1,5,2023-04-29,
